('90214D', 0.26257656642638322)
('90214G', 0.27833611173632966)
('90214H', 0.26488297407291966)
('90214J', 1.0609805677741149)
('90214R', 0.12794852407366644)
('DOT', 3.9063844650266342)
('84534B', 0.082678774157182083)
('84535B', 4.3722075993097187)
('84536A', 1.5301237486452575)
('84536B', 5.2956085587448918)
('84580', 2.1306857698777546)
('84581', 0.45151757584240954)
('84598', 2.6129448458873914)
('84912B', 0.9227256695424334)
('84913A', 3.2537997066872393)
('84913B', 0.44398881549244462)
('84923', 0.58473245195295209)
('84946', 12.602027642757266)
('84988', 21.086310119182372)
('20856', 0.49256928015913143)
('20854', 3.0336394293159019)
('21218', 29.136497565970775)
('22845', 5.6401743929017165)
('11001', 2.2215659884673764)
('16236', 2.2712138092763183)
('17003', 60.756608078024819)
('17011F', 3.2737850183032666)
('17012A', 1.8387560317207781)
('17012B', 1.9196502250493375)
('17012C', 6.8371238385653355)
('17012D', 0.93218697742545975)
('17012E', 0.79048465757090458)
('17012F', 2.4145322396190356)
('17129F', 2.454536375691879)
('18098C', 33.318969580424579)
('20622', 2.3995988209795507)
('20658', 1.1494175453191517)
('20662', 0.37404529153757932)
('20676', 81.644155128539708)
('20684', 0.16427427752064569)
('20719', 11.770279550826162)
('20724', 15.817584040290933)
('20733', 15.671424247962216)
('20735', 9.848361474776361)
('20770', 0.51822077365231145)
('20835', 0.22092997075484333)
('20839', 1.148463990996935)
('20840', 16.25173656528116)
('20956', 1.3548427754530452)
('20969', 3.0032483048469545)
('20971', 53.462591779313342)
('20975', 4.4022186778519217)
('20981', 1.8299273996345178)
('20996', 7.5725120122548422)
('21000', 0.85587336978620876)
('21012', 2.5226981102257682)
('21069', 7.396138115691187)
('21070', 1.8660491560421657)
('21147', 0.69112928551055819)
('21158', 3.729613591379414)
('21165', 6.8866915315422998)
('21174', 13.029970536530053)
('21189', 2.5697485772292632)
('21191', 24.771818483013732)
('21195', 5.815462829162275)
('21207', 3.6236051914191698)
('21216', 7.1258223358901756)
('21217', 1.6455487133093269)
('21231', 7.2147487042295184)
('21238', 4.2784732719472869)
('21249', 1.1332314343705698)
('21262', 0.93572020734196126)
('21313', 3.4757797742731507)
('21349', 0.08833533014202892)
('21352', 1.0377513116085078)
('21354', 3.1703527065160428)
('21365', 0.94350984370600877)
('21366', 0.21335427143334895)
('21369', 0.25353936864135018)
('21372', 0.43792240942206767)
('21385', 4.0933779893905458)
('21407', 0.62038548249165648)
('21408', 1.5420530843535905)
('21507', 4.118179070481168)
('21563', 2.9447905003604817)
('21564', 6.0526213234294781)
('21634', 4.1238196597322547)
('21641', 4.8117704137030479)
('21679', 1.889268615754643)
('21703', 56.644819613265859)
('21704', 3.0090277828778622)
('21721', 0.35832085278496351)
('21722', 1.8206109318729711)
('21758', 0.44083981508741027)
('21134', None)
('22145', None)
('37509', None)
('22892', 4.6333313905364788)
('22245', 9.3934949634313565)
('20957', None)
('85226A', None)
('85044', None)
('79144B', 1.1794950977759551)
('22482', 2.7105691022065992)
('21917', 24.909399773962139)
('20950', None)
('37461', None)
('84670', None)
('20697', 0.10247395382016454)
('22599', 4.4973833869071793)
('22597', 5.6794327160729052)
('21495', 13.453323956628466)
('46000R', 2.1985285231866607)
('46000S', 25.61002589288583)
('84920', 0.25967103204573994)
('22953', 1.3402341237485837)
('84508A', 3.2735668578156463)
('21670', 9.3019594129814553)
('22786', 0.33515135768302251)
('22212', 18.105479140160526)
('22678', 7.9273937579690541)
('22686', 1.4540067497394527)
('84685', 0.12579140358449051)
('20616', 2.6781707958366834)
('22753', 1.6668681353731314)
('79066K', 0.94111225289164624)
('22794', 0.98434962178499319)
('22592', 7.3049103896786498)
('84352', 1.3963912157190603)
('22795', 9.1996930743761691)
('22278', 0.90249128783124655)
('22802', 0.48947533155326639)
('84884A', 0.96723959120430336)
('51014C', 2.7977774783577289)
('51014L', 10.404825070090141)
('51014A', 7.7618733613701325)
('22366', 3.1407365563503999)
('48111', 41.365269784680777)
('22846', 1.5889050243635816)
('22402', 5.8728019499420228)
('22400', 1.7847625191745309)
('22399', 3.3741297466502558)
('79302M', 2.3567017998209159)
('37446', 3.3435908786663577)
('84509B', 0.54807002545521721)
('22313', 107.35188025029217)
('21181', 47.041712635357001)
('21818', 7.5008405918105323)
('21668', 11.501874854545191)
('21462', 1.0672690745109803)
('22496', 4.1518887876530908)
('84870C', 0.16745141200085603)
('84870B', 0.16685933345561768)
('22765', 0.0)
('21351', 0.32581361727905978)
('22581', 4.5212059191934078)
('22579', 40.346986347083316)
('22572', 8.5962148711001873)
('22640', 2.4443823395362108)
('22641', 0.78900703456133769)
('22638', 26.680838462484431)
('22576', 2.6816449496357633)
('21817', 4.0202606653164024)
('21813', 0.9259270872852039)
('21808', 1.4075833456342721)
('21014', 3.2816488391624641)
('21018', 0.10986148798757325)
('22946', 6.6976476826609792)
('M', 98.583094730423511)
('22660', 1.8974612618291558)
('21761', 0.053475828541862919)
('21781', 0.41227683718179547)
('22696', 1.5951545477584039)
('84360', 3.371872315891038)
('35954', 16.762703641135783)
('84760S', 0.11800209339348716)
('85045', 2.278750027214195)
('35598B', 8.6824367497907851)
('22578', 20.68122963775339)
('22855', 40.583540967155784)
('21864', 1.0073628108209014)
('15056P', 0.88859545986157373)
('85174', 2.1430521664489066)
('82615', None)
('85038', 4.7340330603452703)
('22965', 7.32286993216346)
('21374', 1.1138553824067869)
('21509', 7.2350768795375107)
('22025', 18.225805280573095)
('22725', 1.8637423263192023)
('37448', 4.4957506149830202)
('22421', 4.3817178423852274)
('84997A', 24.881801530237865)
('21136', 3.2624125156378367)
('71477', 20.464008899511118)
('22030', 2.9368416370852315)
('90214M', 0.93992817317540389)
('90214V', 0.3227985806605313)
('90214S', 0.26965365003263847)
('21789', 2.0032035533729693)
('21629', 0.70394139661164656)
('21850', 3.9453764453761497)
('20978', 1.4449908077589619)
('20768', 0.40448992345376261)
('20780', 0.65884990295215906)
('21398', 3.9123114987060017)
('21643', 0.96367906300201356)
('21620', 1.8356556342765091)
('22260', 0.91897814631148866)
('22136', 9.2567623759059359)
('10135', 9.1783682800288648)
('16168M', 0.85083118408843694)
('17014A', 0.82753827714509642)
('17084N', 36.258970070593698)
('17084P', 3.0998201618432133)
('20617', 0.37737695800775151)
('20619', 2.279439062699379)
('20653', 0.33822151104621589)
('20681', 0.46718129371303707)
('20682', 7.0264635695791027)
('20696', 0.42389614146251059)
('20699', 0.35850226716616734)
('20700', 0.29482450378323549)
('20718', 3.5221857226962694)
('20752', 0.76543379814707613)
('20761', 0.37014223791066891)
('20846', 9.0546183999453582)
('20931', 0.50137309475839531)
('21002', 0.33252605929058898)
('21015', 2.6385280201140708)
('21067', 0.4859879703525104)
('21109', 6.7944521277838001)
('21110', 18.651133047827635)
('21128', 0.17606280288334511)
('21164', 1.4198237527401838)
('21188', 0.84792210676112378)
('21208', 6.8897731554512642)
('21220', 1.3659661452141736)
('21272', 2.771378979059373)
('21279', 1.8335464792637184)
('21281', 0.35732440060708487)
('21288', 0.65051087241883121)
('21356', 1.5266946034914939)
('21439', 2.4679133026198867)
('21447', 2.4690119449942287)
('21537', 1.2833760570355004)
('21547', 1.0039397211362828)
('21594', 0.024793666671202107)
('21638', 1.1890495192498576)
('21648', 4.3433720835005438)
('21656', 0.46679463280196359)
('21671', 19.877123442908886)
('21684', 5.4336635833334865)
('21698', 0.84511478006923746)
('21700', 3.7358703345853552)
('21745', 1.3994469876725051)
('21775', 13.854880698659448)
('21820', 4.670223258145124)
('21830', 29.731149442322383)
('21846', 4.4433885757829703)
('21868', 4.8355173639344766)
('21875', 4.0153244649644844)
('21896', 4.3322164579809108)
('21899', 4.5460570418294033)
('21906', 17.350811528671997)
('21908', 6.6698254025550598)
('21974', 3.042295496033363)
('22078', 2.3286293644257938)
('22084', 29.923351143505045)
('22091', 2.9413503424368654)
('22124', 0.76061476950722684)
('22165', 0.78184551603313801)
('22184', 0.44944707985241589)
('22208', 1.0846454840750339)
('22246', 2.0113554913915439)
('22283', 0.35490016054388696)
('22304', 3.0097637926510106)
('22308', 0.68018291377384843)
('22317', 0.91367697047426455)
('22324', 0.61615920051406781)
('22325', 0.58665467925864534)
('22331', 9.0979678115605598)
('22342', 4.1615296155159607)
('22350', 4.6984786549321687)
('22393', 1.9477026744413424)
('22405', 0.76385423980716205)
('22409', 1.0279355710441131)
('22420', 1.5995994726990741)
('22425', 6.1037641605163486)
('22458', 3.285423536505423)
('22459', 3.2131973712111641)
('22499', 8.3508870720520534)
('22503', 2.5352356770133246)
('22536', 10.857074577591712)
('22586', 1.5447041318547718)
('22602', 2.3460492905276209)
('22649', 4.4892226028375406)
('22668', 2.6103040878483896)
('22673', 2.2218270838944063)
('22692', 4.2944883929668132)
('22746', 2.4765647172854441)
('22747', 1.2108927990515694)
('22756', 1.6369779766722214)
('22788', 0.62155467915805618)
('22831', 1.3884394799893269)
('22841', 1.8081994479240646)
('22863', 1.5639289613606746)
('22870', 0.37317254665310773)
('22890', 0.5446682641578956)
('22897', 2.1096850063726875)
('22898', 3.0309953341967901)
('22944', 45.900277849389944)
('22977', 2.0807566848140384)
('35637A', 0.86824238194348313)
('35916B', 0.23138034169339111)
('35916C', 0.24293214802953261)
('35964', 1.5643110440362693)
('35965', 1.073814725764938)
('35967', 4.2794298168752585)
('37450', 0.85849060663120202)
('37491A', 0.055710660221155228)
('46775D', 0.3899685142891155)
('46776B', 0.69059415798601598)
('47566B', 3.3007855289177725)
('47567B', 3.4781814425927933)
('47590A', 4.4843121654071281)
('47590B', 4.4796416412655873)
('47594A', 0.43111201664827525)
('70006', 13.31094475669012)
('71496A', 0.50435908656818151)
('72134', 2.2086591115249941)
('79067', 2.3622271692701373)
('82582', 4.675864828218721)
('82599', 4.9873682242948796)
('82616C', 1.0138971345525853)
('84459B', 77.600767886065711)
('84520B', 12.452487289703187)
('84559A', 0.96468468768530435)
('84559B', 3.129783583753492)
('84596J', 1.5362854173249272)
('84609', 7.5027698661476512)
('84659A', 1.136733043369754)
('84663A', 1.653516326586822)
('84828', 2.7098088021284794)
('84856L', 0.0385042185673381)
('84915', 30.668403945662931)
('84950', 10.222123769379541)
('84976', 9.2104213511392636)
('85008', 0.05396687051626383)
('85040B', 0.54147456442859698)
('85053', 1.8167180748595535)
('85114A', 12.726408891262867)
('85131D', 3.4668205288573328)
('85170D', 2.6460357463129447)
('85212', 7.92757614650571)
('85227', 1.3190795136677733)
('85232D', 1.1780564339173285)
('90013B', 0.23787110562365663)
('90018B', 0.084463442059951932)
('90019B', 0.099109670289354843)
('90024C', 0.16113170323201412)
('90036F', 0.16645259350919153)
('90040B', 1.8065531743349046)
('90051', 0.059005791212263667)
('90054', 0.066660995030877773)
('90077', 0.2629106352452984)
('90124B', 0.071138320394688648)
('90134', 2.1611014648118214)
('90138', 0.10519757707648515)
('90161B', 0.67328172865517)
('90166', 0.08975773419641804)
('90173', 1.3726622724013104)
('90177C', 0.77310760940581669)
('90177E', 0.44528776704740514)
('90181B', 0.10420057324080662)
('90192', 0.27428845545670832)
('90206C', 1.0397330583298847)
('90209C', 1.3155812504992828)
('90211A', 0.062689598077366362)
('90214A', 0.4266465368237119)
('90214E', 1.0687746553771666)
('20970', 1.8378004215372654)
('84658', 0.75207912105988672)
('22448', 0.65660163888369638)
('22447', 0.53364945594477964)
('22446', 0.71723313514256248)
('20665', 0.55581221480885235)
('21472', 1.6721196793587356)
('21877', 7.5963881151447863)
('22524', 2.7200540745852728)
('20765', 0.40207481685511626)
('21624', 0.5260007037332759)
('84926A', 1.563721956805241)
('85035C', 179.11429683806534)
('72803A', 713.13127484189818)
('40001', 2.4046588494773991)
('21709', 0.61496571654251964)
('22220', 0.75571882372798604)
('85034A', 9.8994498724719442)
('72798C', 0.16456664802427945)
('35271S', 0.0)
('21380', 2.9295542265505849)
('21221', 6.5837165923946035)
('20755', 0.52265403781390252)
('21421', 5.0019524804248228)
('21422', 12.098776516519289)
('22617', 4.2149487717079523)
('21364', 0.23253705492753746)
('21042', 0.53632960156358334)
('22272', 0.85269593090407414)
('21172', 3.8005500133334298)
('72760B', 0.62607097843702109)
('22365', 8.0048322166381141)
('22507', 12.772085340610307)
('62096A', 4.3364355480320924)
('85071D', 1.148043310129806)
('22044', 30.490629963637019)
('21918', 4.972328602576348)
('22029', 24.295845850941657)
('21360', 0.40582725159886429)
('84077', 34.135519975502326)
('84792', 1.4255449239707434)
('85175', 61.145612416249065)
('20893', 17.36473677960171)
('22440', 6.8694369270771549)
('22434', 1.3001667912606469)
('22564', 2.2701306834097381)
('21215', 1.897320700937513)
('21058', 5.4806133708545008)
('21060', 1.3230834484724054)
('21719', 0.75463777842118585)
('84826', 11.771691588465826)
('21881', 6.1617494901318697)
('22491', 10.55742702411364)
('21355', 1.948823031095575)
('21518', 10.896168874844582)
('22023', 2.2119289392907944)
('22027', 9.6687265405979606)
('22718', 15.148074123452547)
('22717', 2.524371626719895)
('22028', 5.3332967979696368)
('21669', 7.1552627053665319)
('21673', 9.2649518640968935)
('22460', 2.9622836511384598)
('22433', 2.8753129121655716)
('22431', 3.1950615189923903)
('84674', 0.84175740360524609)
('22676', 2.1518579756672014)
('22672', 1.1116755491801378)
('22777', 3.3918339227885799)
('22924', 2.6537392836944722)
('22832', 2.1545136574636241)
('20674', 1.6921979438477288)
('22170', 3.7943254108878794)
('21428', 1.7805491646462441)
('22840', 2.7223930838062231)
('79191C', 2.1041305079531494)
('47471', 0.95477875791398448)
('16046', 2.0349287028184184)
('22796', 0.68938645474901328)
('22733', 11.846545097580139)
('22559', 1.0106700291434538)
('22896', 4.052186009759148)
('20967', 0.50654010940217697)
('21430', 2.434670379527784)
('22070', 3.9382144678444502)
('20983', 5.514800443574833)
('21527', 1.8094422782233646)
('21538', 0.0)
('85216', 0.20821055763755938)
('22131', 17.78358491059338)
('21163', 6.5649845243020151)
('21161', 11.197290721363979)
('21159', 2.9223228146647515)
('21390', 13.49103785470988)
('22285', 2.1696532233502768)
('22284', 1.6879431033954444)
('21383', 2.5540795285403441)
('21381', 164.27420363990711)
('22210', 4.4741433142207265)
('22209', 0.92124314673581886)
('21872', 1.6819969384112257)
('85035A', 20.561658837467977)
('22761', 0.14180994098654903)
('22385', 15.390136348056693)
('22374', 0.83252763257405182)
('21741', 1.3962418880941181)
('85061W', 3.598074525571334)
('40016', 19.017907809998718)
('22202', 0.32714218747009804)
('21064', 0.59811531700428866)
('84341B', 16.207212658440859)
('84509G', 11.307293337233672)
('16235', 4.244155178100053)
('20986', 5.0495255000726607)
('20832', 3.1991779794040678)
('84846A', 0.35792684231335609)
('22442', 1.5307514338134851)
('21769', 0.0)
('20798', 0.44537426378338668)
('22320', 1.8962464207057832)
('21561', 3.3788264890253901)
('85132B', 3.2562978002287277)
('85132C', 4.0896801078485074)
('22215', 2.1872433497317125)
('20675', 4.6414187147997463)
('21239', 5.171284290190898)
('21987', 5.1126778560118611)
('21988', 3.1192621342225295)
('21989', 1.8159048585097373)
('22316', 1.157689964878297)
('22332', 2.4693079740646597)
('21206', 23.426972403791058)
('20677', 4.9706984890120802)
('22806', 0.64774205429163745)
('22893', 1.6712238689726768)
('85159A', 2.3686852354959647)
('21784', 0.42576543666722816)
('22849', 0.90581998809763542)
('17090D', 0.067801203747995836)
('17090A', 0.60385459341519332)
('72127', 4.5463573652264531)
('72133', 0.1331521627508466)
('84763', 0.99566614744087145)
('22450', 1.5752264249903352)
('10124G', 0.059002209226300908)
('84519B', 2.2131710874686994)
('22505', 2.4189889608248136)
('22514', 0.55300649816921621)
('21504', 10.096493353317015)
('22292', 4.3488945386323028)
('21211', 30.887109750717528)
('22045', 27.59616187034996)
('90175C', 0.043520896880895846)
('90180A', 3.9976666775450806)
('90178A', 0.25226618317825178)
('22986', 9.7982172063351118)
('20984', 11.328898885041781)
('22436', 2.3967670989874823)
('21465', 0.3547100547441171)
('21470', 1.778681305650724)
('16012', 4.8079253384267471)
('85025C', 1.489909863991097)
('21849', 0.57919989487599366)
('85124B', 0.71332767899559324)
('85124C', 2.7864856974568712)
('20828', 1.3303333649791496)
('21623', 11.196424046121995)
('16156S', 12.090273940959547)
('85049F', 0.80173008456349193)
('22426', 2.1957855972218026)
('90082D', 0.3165052399590958)
('90082A', 0.12484163762829198)
('90082B', 0.059520700331473511)
('90081A', 0.24155132692267361)
('90204', 0.53942925945604081)
('90185B', 0.48799712654485056)
('90195A', 0.1716054202750128)
('90195B', 0.030630111589125236)
('90196A', 0.021226194419420377)
('90199A', 0.071292867188989251)
('90186A', 0.22512171820720253)
('20894', 0.22426156730274907)
('85106', 0.98973921755005601)
('21415', 5.3185461922709774)
('21416', 0.081175681299624838)
('21417', 1.2723377038036241)
('22343', 54.396471594524996)
('22474', 3.4162441601783344)
('18097A', 0.12195204982782358)
('18097C', 1.7122882004816014)
('21902', 2.9935329965181414)
('21901', 1.5892353369753092)
('21948', 5.5799405311163177)
('20759', 0.39924896211961336)
('20760', 0.48534473476452583)
('20757', 7.9128264099006236)
('85185D', 0.62024379189420054)
('85185B', 0.62114286865587542)
('22439', 2.4452891086477533)
('79164', 9.1000956061406608)
('84683', 9.7446380095650618)
('79163', 4.8690249009923887)
('22175', 2.9872629842810268)
('21155', 7.2747505565000958)
('15060B', 2.0388219994772068)
('22985', 13.49125972150444)
('22821', 1.1418613883768785)
('22705', 2.9750710224867061)
('84952C', 9.1819254861768158)
('72801C', 0.89502115965298323)
('72801D', 1.1194753570683242)
('21735', 0.44019634719183398)
('21500', 7.812225223338169)
('15036', 22.751001027639738)
('BANK CHARGES', 0.21702806454989804)
('21539', 2.5362710700217526)
('22341', 2.019508054109465)
('22452', 7.7089183278091795)
('21508', 3.5621964760280544)
('21499', 5.6754198094639454)
('84952B', 2.5213641665198896)
('35001G', 0.89925871367157861)
('22264', 24.798842997701605)
('22181', 1.0033157332204139)
('21392', 0.53751689063987018)
('21393', 0.71115779193510886)
('21268', None)
('85144', 0.61688350062458575)
('21025', 1.2366040962295795)
('21031', 0.65133909484221819)
('21030', 0.88315761379166324)
('21026', 0.8239040489570475)
('21032', 1.2531342378115355)
('21578', 1.8607295887232143)
('21357', 0.25372044452068815)
('20766', 0.6276181225797135)
('21399', 6.0010913473992789)
('22562', 1.3364898567482306)
('21714', 22.480546803427263)
('20751', 3.5546602496476409)
('22636', 2.8447184035190336)
('21426', 1.3857976676048418)
('21581', 0.74732300590265532)
('90002D', 0.27728724412081002)
('21900', 4.9969470488934338)
('22031', 1.0990242091750519)
('21788', 41.730961857734499)
('22408', 0.48579508795303017)
('22406', 0.5915413713240435)
('22275', None)
('22042', 1.0184480793419077)
('22089', 5.8406517203082151)
('85066', 1.1936971738946249)
('21129', 0.21154627110029589)
('21059', 1.8670867347763853)
('22877', 0.78598832725149004)
('22869', 0.29141987853295992)
('22878', 0.81118659044054742)
('21240', 7.7309000240287498)
('21927', 1.6630961098600778)
('21925', 0.92643265455508883)
('22763', 0.41570021868140444)
('22334', 2.196993976805127)
('22655', 1.1642675477384357)
('22060', 0.66479943250103402)
('22061', 1.1228451168562934)
('21531', 1.5469983556221909)
('21039', 5.777918868305508)
('21157', 0.18582919240694046)
('16161P', 18.249533513355079)
('16161M', None)
('85214', 7.1321712467205005)
('72232', 6.5883502259882416)
('84247G', 0.63204065375438234)
('21530', 1.5239666110272752)
('21528', 0.68200185382634293)
('21114', 1.845317328070549)
('20615', 1.1703333765010326)
('47021G', 6.9424702005836592)
('22443', 0.42199048094638525)
('21807', 1.2824094241926076)
('22689', 2.8163997238771303)
('22591', 1.3016368570891028)
('22504', 8.5647035991205485)
('22158', 3.4536413244291144)
('22621', 2.6557515134950775)
('79000', 138.10634765163505)
('85049B', 53.526428234667058)
('21878', 5.9437719053246614)
('85131A', 2.637011945299907)
('15056bl', 0.61375721088220303)
('15056p', 0.57578275862665262)
('20941', 0.26625367589230636)
('21066', 2.7262926564688188)
('21205', 0.6274958936340832)
('21361', 2.8088480986439426)
('21876', 36.409515210712073)
('22167', 0.83471988513982143)
('22200', 0.83635793867380914)
('22412', 3.1336701910302573)
('22525', 3.1921966337594525)
('47566b', 0.59863074818249773)
('72349b', 0.43631007828210666)
('84872a', 0.55129805215962213)
('84970l', 2.1694309515213264)
('84970s', 0.48489442533640603)
('85039a', 0.12887364157068404)
('10123C', 0.070302153013821644)
('10120', 1.7281893070880139)
('84006', 2.3982858389010304)
('20767', 0.59666652719589641)
('90094', 0.50311494745031371)
('21882', 9.5706533383587598)
('20886', 1.0617550576636294)
('21945', 2.6563485085509337)
('22133', 5.2046510633290257)
('22456', 12.350288244786833)
('22891', 4.9830138816223615)
('47566', 16.84636851510508)
('18098c', 0.064915516022497385)
('20655', 0.76556720331157457)
('21100', 8.8375069591699713)
('21201', 26.724129308904942)
('21558', 3.4886039130808588)
('21865', 1.2985351085505976)
('22132', 12.052526300075344)
('22166', 1.5285197595470921)
('22518', 1.829626365830165)
('22628', 5.3620154702352529)
('84509c', 0.17237661581559285)
('84534b', 0.5)
('84559a', 0.64144072142444719)
('84596e', 0.66666666666666663)
('84884a', 1.1360439380863538)
('85014a', 0.64445903855917597)
('85014b', 0.17235974711706784)
('85036b', None)
('72803b', None)
('84993A', 0.7165859989521487)
('84987', 17.209877626373203)
('20998', 0.92233760477494831)
('22702', 14.332924917239378)
('84925D', 0.059216752409874562)
('21078', 7.0663769769544134)
('22105', 36.219697852185114)
('22163', 3.1304152689734881)
('22216', 1.3864569492336354)
('22248', 0.97607663618954899)
('22250', 1.3037348275789491)
('22251', 1.813060233805555)
('22255', 4.2147997606027197)
('22288', 0.86428574738755815)
('22363', 1.4024262546629902)
('22395', 1.0978884066421579)
('22483', 3.749684159260771)
('22546', 3.7053017717672705)
('22609', 9.6087509981436465)
('22762', 0.77739299905806014)
('22811', 2.5195806782105299)
('22882', 7.927010500950006)
('22884', 5.9932331903143883)
('22908', 9.5918295681911516)
('35599B', 0.55441679343594696)
('44234', 2.0642310309630298)
('71143', 0.51014420103512514)
('72351A', 2.6934354602948041)
('75049L', 8.8149608048797923)
('75131', 31.549756859579645)
('79191B', 0.42602358807655211)
('82001S', 2.2869307004984698)
('84270', None)
('84660C', 4.2382692266360102)
('84661B', 10.662555213008098)
('84673B', 2.960545981709326)
('84927A', 0.55616310313664308)
('84927F', 1.4163644097716073)
('85025B', 1.8523990105145518)
('85054', 3.6740726346283545)
('85055', 0.40906264306864093)
('85167B', 0.1509627522450844)
('85169A', 7.7733455944475134)
('85169C', 2.4102985028073829)
('85169D', 2.4040903383216867)
('85203', 2.3189685460212743)
('90000D', 0.10100037856197282)
('90003E', 0.10215026901805371)
('90028', 0.084153101310620163)
('90060F', 0.028143289624466095)
('90114', 0.36237591869275332)
('90115', 0.30586305011311765)
('90120B', 0.2608824565283106)
('90141A', 0.12128310893284613)
('90199B', 0.051579115388358777)
('90205A', 0.30670551964785547)
('90214B', 0.17963868242920436)
('90214C', 0.31929363245899006)
('90214F', 0.14507701586034386)
('90214I', 0.45832863981969252)
('90214L', 0.93044252232955782)
('90214N', 0.60499739081172077)
('90214Y', 1.2089074482927691)
('16218', 9.7199411815033603)
('16225', 9.9826038110339468)
('20686', 0.86813941596533706)
('21200', 11.336752834407982)
('21051', 0.70209410730962651)
('21112', 13.083793882390369)
('21219', 1.0879062510360995)
('21224', 2.2759137664859361)
('21261', 3.9944321218348655)
('21263', 1.2828056481435139)
('21286', 8.0227905682579355)
('21446', 0.63029266238651804)
('21619', 1.790493800425202)
('21640', 3.0260186483725158)
('21675', 3.0515673043907428)
('21725', 2.6681948053844184)
('21828', 2.9057505959799026)
('21829', 6.8424951364371527)
('21903', 7.0596046423003713)
('21936', 9.025744537103698)
('22959', 25.535718786747111)
('17084R', 8.596108352707283)
('17091J', 4.305009534419769)
('21027', 2.2072231197545928)
('84539', 0.10151751136629894)
('90096', 0.11291674352241257)
('21095', 1.4983893727417346)
('85018D', 0.21883395222906785)
('22732', 8.4366487694512973)
('47503J', None)
('37464', 0.047821025122164768)
('84247N', 0.19109780930454615)
('84247K', 8.9229286455426706)
('22035', 3.2210306636858568)
('21250', 0.27735143446149479)
('21677', 4.2391335228494773)
('47504K', 5.3013500773629207)
('84212', 191.99317793965145)
('21377', 0.5769018523541396)
('21379', 0.6873277763366179)
('37489D', 0.21160384399453228)
('17107D', 1.251915167803038)
('37489B', 0.17230875767189907)
('37489C', 0.22785077540814055)
('21932', 3.394142868150718)
('21933', 3.2879480228775306)
('37489A', 0.17651036381990529)
('22072', 3.0520037638228343)
('21905', 1.2648536761533169)
('22414', 1.5336833802665542)
('22116', 3.2875198566126818)
('85130A', 0.38417969555868875)
('85129C', 10.500970027614533)
('84849A', 0.52156371931557077)
('22137', 0.3551575973976554)
('85230B', 49.36512297344099)
('85230F', 1.8819242597387027)
('22306', 2.051165571548331)
('20734', 1.2619626703323648)
('20960', 0.23927436797867363)
('35970', 28.359697192317267)
('47559b', 0.44658897409952275)
('47591d', 9.0302671925467344)
('48173c', 0.10758397505303469)
('82494l', 1.1075821566927599)
('84030e', 6.112924594558347)
('84997b', 1.3745860909472851)
('84997c', 1.493072895234475)
('84997d', 1.5657012807450055)
('85049a', 0.93392716801671005)
('85049e', 0.27575945152775616)
('85099f', 0.25737430227223618)
('85123a', 1.7691823429828142)
('84849D', 1.812854400694186)
('84507C', 0.28897741212144029)
('20910', 0.23023219735333827)
('82616B', 5.972374167052525)
('90128B', None)
('90196B', 0.067702513111437393)
('90198B', 0.56501743580586516)
('90152B', None)
('90151', 0.71870664992427469)
('20661', 0.49333355271237284)
('20652', 1.7916662235980674)
('21845', 6.2600073769570033)
('22398', 2.4947905753394664)
('84877D', 0.39876831457093148)
('20657', 0.23330775674055604)
('47422', 1.4842109851672103)
('21642', 23.886230797992873)
('47503H', 10.593727872306061)
('72130', 0.73738618712847814)
('72128', 1.7141822092842498)
('47343A', 3.0493967918766738)
('72802A', 1.5201089523805673)
('72802B', 25.335023826772833)
('21054', 0.23118566895995551)
('22339', 8.4416753547528476)
('22337', 2.6981708504665165)
('84562A', 0.63114469895365877)
('21040', 0.38849338973512132)
('21937', 3.9897988981699686)
('22701', 10.22889298489844)
('22362', 5.2007664989123521)
('82011C', 1.804920446610895)
('84865', 0.63552657137390189)
('35951', None)
('21414', 0.048015390429940998)
('21653', None)
('85126', 0.11027636553669877)
('21692', 1.7969326419848493)
('21535', 15.659024803886449)
('21836', 0.37548883965717567)
('47556B', 51.337250925386428)
('37474', None)
('21011', 0.66666666666666663)
('21287', 4.324343451655082)
('79337', 12.419099346388306)
('85111', 98.53654858746944)
('22307', 6.5367859003739941)
('85078', 53.743707379522178)
('85036B', 6.5118200841962874)
('85034C', 1.7946357975387939)
('84614A', 0.0)
('22509', 0.77938476853252669)
('90145', 0.11438784896224637)
('90143', 0.27495774498688674)
('90010A', 0.21200100179300294)
('90010B', 0.25330914462407239)
('90050', 0.058742121195726943)
('90053', 0.17279726496077047)
('21696', 1.0229832406168833)
('21275', 0.12002164473805882)
('20829', 1.8368841541191867)
('21947', 17.057995764741197)
('21726', 0.64905558312976952)
('22671', 1.5617212484719978)
('20936', 0.56272864353556995)
('84924A', 0.24423554830024913)
('35810B', 6.8517412610043129)
('35241', 0.35010807194071775)
('17109D', 0.74696242782690181)
('22853', 5.7105115704483698)
('85034B', 2.3287747440817399)
('72800D', 0.26965458857735269)
('84819', 11.763248357602894)
('90185D', 0.15218300966707105)
('90175A', 0.56225000055231766)
('22079', 2.2286517224433164)
('90162B', 0.21861263024447569)
('90162D', 0.25069510811950396)
('21626', 1.3971430993773497)
('90167', None)
('22403', 3.8143532860939491)
('22563', 1.4278071071740444)
('84827', 7.3133506688318679)
('22799', 0.86179405531431508)
('22305', 2.6956898883537455)
('84898F', 1.9336288238155441)
