Tecno I3 Pro,8788
Oppo Neo R831,8565
Micromax Q412 Fire 4G Plus,8199
Gionee CTRL V6L,7999
Lenovo A536,7006
Micromax Canvas Amaze 2 E457,6999
YU Yuphoria,6499
Tecno I3,6399
Samsung Galaxy S Duos 3,6048
Nokia E71,5995
LYF Wind 7S,5952
Nokia 6300,5499
Sansui Horizon 2,4999
Micromax Bharat 3,4570
Micromax Bharat 2 Plus,3925
Micromax Bolt Q326 Plus,2998
GGS M9,2599
Samsung Guru Music E1282,1743
jivi N6060,1590
Lava KKT 28i,1499
Lava Captain 4i,879
Infocus F120,803
Sony Xperia X Dual,48990
Sony Xperia XZ1 Dual 32GB,44597
Apple iPhone 4 32GB,41900
Oppo Find 7,26091
LG G2 (32 GB),21990
HTC One A9 32GB,19490
ZTE Nubia M2,17999
LG Stylus 3,15490
Oppo Find 5 Mini,12000
HTC Desire 728,9699
Microsoft Lumia 640,7999
Nokia C5-03,7920
Nokia E52 Navi,7499
Samsung Galaxy J1,6690
Samsung Galaxy S Duos 2,5999
Lava Iris X8,5500
Nokia 208 Dual SIM,3490
Intex Aqua 3G Pro Q,2580
Swipe Konnect Neo 4G,2499
Micromax X751,1099
Aqua Fusion,899
Itel it2130,770
HTC Desire EYE,17700
Samsung Galaxy Mega 2,16599
LG G Flex 2 32GB,13990
Nubia N1 64GB,11999
Samsung Galaxy Grand Neo Plus,10999
Comio P1 4G,9999
Lenovo A7700,8320
Micromax Mega 2 Plus,7892
LYF Wind 6,5599
Micromax Canvas 4,4999
Good One R9,4996
Celkon Diamond U 4G 16GB,4995
Micromax Vdeo 3,4899
iVooMi iV SMART 4G,2999
Micromax Bolt A79,2945
Nokia C1-01,1791
Micromax X556,990
Ginger G09,899
i KALL K55,419
Motorola Moto Turbo,31999
Sony Xperia C3,15976
Lenovo Tab 4 8,12790
Oppo Mirror 3,11601
Asus Zenfone Selfie 2GB RAM,10990
Coolpad Note 3,7999
Samsung G361H,7999
Sony Xperia E1 Dual 2GB,7545
LYF Water 2,7290
Panasonic Eluga L 4G,6999
Videocon Krypton 30,5490
Motorola Defy,4999
BlackBerry Curve 9360,4999
Microsoft LUMIA 430 Dual SIM,4399
LYF Flame 1,4049
Itel it-1508,3563
Samsung Galaxy Star,3458
Micromax Astra X910A,2349
Micromax X920,1390
i KALL K42,1299
Gfive W1,1099
Kechaoda K66 Plus,985
Micromax X610,949
Aqua J1,699
Lenovo K900,25306
Oppo Find 7a,21000
Oppo Joy R1001,12999
LG Stylus 2,12700
Sony Xperia L,12500
Motorola Moto G (3rd Gen) 8GB,11999
HTC Desire 825,10800
Gionee Marathon M3,9999
Micromax Evok Note,9299
Micromax Canvas Nitro A310,8990
Samsung Galaxy Y Pro Duos B5512,8982
Samsung Galaxy Grand Neo,8369
Panasonic Eluga Pulse,6999
Micromax Unite 2 A106,6799
Infocus M535,6699
Micromax Canvas XL2 A109,6170
Huawei Honor Holly,5999
Swipe Elite Power,5999
Infocus M370i 16GB,5599
Samsung Galaxy Ace NXT,5499
Celkon Diamond Ufeel 4G,4999
Karbonn Aura Sleek 4G,4499
Good One Spark,4150
i KALL K1 8GB,3849
Nokia X2-01,3721
Karbonn K41 Power 4G,3449
Micromax Bolt A58,2649
Lava A56,2499
Samsung Metro B312E,2115
Micromax Flash X910,1879
Samsung Guru B110,1450
Karbonn K9,1049
Asus Zenfone 3 Deluxe,50999
HTC One M9 Plus 16GB,18990
Lenovo Vibe P1,15999
Oppo N1 mini,15990
Samsung Galaxy Grand Duos,12699
Infocus M812i,9999
LG X Cam,9999
Asus Zenfone 2 ZE550ML,9990
Vivo Y31,9520
Samsung Galaxy Star Pro Duos,7550
LYF Water 4,6099
LYF Wind 1,5994
Karbonn Indian 9,3299
ZOPO Color C2,3190
Videocon Krypton 2,3029
Swipe Neo Power,2699
Microkey K9 Turbo,2199
Lava KKT Jumbo 2,1800
BSNL My Phone SQ35,1399
Micromax X713,1040
Karbonn K24 Plus,1004
Intex Eco Music,867
LG G2,24999
Huawei Ascend P7,20950
Samsung Galaxy Note,19990
Motorola Moto X (2nd Gen) 32GB,17999
Microsoft Lumia 640XL,14999
Huawei Honor 6 Plus,14990
Vivo Y27L 16GB,13980
Tecno i5 Pro,12589
Sony Xperia T3,11990
Coolpad Note 3 Plus,8999
Doogee X5,8395
Obi SJ1.8,8299
Micromax Evok Power,6999
Huawei Ascend G630,6990
Panasonic Eluga I2 Activ (2GB RAM),5900
Xolo A1010,3700
Videocon Graphite V45ED,3692
Nokia Asha 205 Dual Sim,3311
Nokia Asha 230,3299
Karbonn Titanium 3D-Plex,2699
Lava A52,2659
Kara K14,1199
Micromax CG666,1190
Intex Killer Plus,982
Gfive Z8,875
i KALL K99,499
Nokia Lumia 920,29999
HTC Desire 820Q,23000
Doogee T3,22760
Gionee Elife S5.5,19999
Nokia Lumia 830,18899
Nokia Lumia 520,11289
LG X Screen,10440
Lava Iris X5 4G,9499
Gigaset ME,8549
Asus Zenfone 2 ZE500ML,8400
Asus Zenfone Go 5.5,7999
Samsung Metro DUOS C3322,7000
Itel Selfiepro S41,6999
Micromax Canvas Unite 4 Plus,6398
Intex Aqua Power IV,5395
Micromax Amaze 4G,5390
Panasonic T50,5134
Asus Zenfone Go ZB452KG (2nd Gen),4999
Sony Xperia E1 Dual,4790
Micromax Canvas Knight Cameo A290,4249
Lava A76,3980
Sansui Horizon 1S,3499
Karbonn Aura (1GB Ram),2999
Vox V6666,1899
Itel IT-7100,1801
Spice Flo 6150,1799
Nokia X1-01,1647
Lava Arc One Plus,1342
Karbonn K-Phone 1,1165
Micromax X591,899
HTC One Dual SIM 802D (CDMA + GSM),31999
Sony Xperia Z1 Compact,23490
Gionee Elife E7,17499
Nubia Z9 Mini,16999
Nokia E6,16546
Tecno i7,13299
Lenovo S60 Sisley,13000
LG G3 Beat,11999
Xolo Black,11936
Nubia Z11 Mini NX529J,11010
Elephone P9000,10899
Nokia C3,9999
Micromax Mega 2,8558
LG L Bello D335,7999
YUHO Y1,7640
Sony Xperia E4,7628
LG F70,7199
Panasonic P99,6799
Lava Pixel V1,6599
Nokia Asha 501,5999
BlackBerry Torch 9860,5299
Micromax Canvas Nitro 3,5150
Itel Wish A41,5141
Intex Cloud Style,4949
LYF Flame 6,4900
Micromax Bolt Q383,4340
Intex Aqua Strong 5.1 Plus,4249
Micromax Bolt Q381,3899
Nokia Asha 500,3419
Swipe Konnect Star,3333
Ziox Quiq Cosmos 4G,2999
Swipe Elite Star 16GB,2999
Micromax Bling Q55,2850
Micromax Supreme Bolt,2290
Gionee Long L700,2092
Samsung Hero Music E1232B,1556
Aqua Pearl Max,1485
Intex Ultra 3000,1349
Karbonn Jumbo K9,1050
Kechaoda K116 Plus,999
Gfive Z13,799
Intex Eco A1 Plus,770
Nubia Z11,32999
Nokia PureView 808,25184
LG G Flex 2,24299
Sony Xperia Z3 Compact,24291
Gionee Elife E7 (32 GB),21780
Sony Xperia P,17555
Lenovo K3 Note Music,12000
Gionee Elife E7 Mini,11999
Lenovo A6010,10190
Nokia Lumia 630,9950
Gionee GPad G5,9500
Coolpad Note 3 Lite,8999
Xolo Black 1X,7957
Nokia Lumia 525,7500
Micromax Canvas 5 32GB,7499
Lava X38 2GB RAM,7299
Acer Z630S,6990
Micromax canvas mega E353,6909
Panasonic Eluga Tapp,6499
Blackberry Curve 9220,5499
Samsung Z1 Tizen,5300
Sony Xperia E1,5211
Mafe Shine M820,4999
Sony Xperia E,4990
Karbonn K9 Grand,4949
Micromax Canvas Win W121,4399
Lava A67,3999
Swipe Konnect Prime,3984
Reach Allure,3777
Karbonn Titanium Vista,3770
Karbonn A41 Power,3580
ZTE Blade A110,3290
BSNL My Phone 42,2599
Haier T20,1699
Micromax X777,1599
Lava Spark Curvy Plus,1569
Lava KKT 34 Power,1499
Micromax X800,1444
Lava Arc 101,1229
Micromax X802,1192
Intex Killer 3,1187
Lava Arc Selfie,1177
Infocus F125,1015
Haier M311,999
Philips E103,998
Kechaoda K55 Plus,988
Karbonn K9 Staar,859
Videocon Raga 2,839
Itel IT2131,780
Karbonn K1 Indian,698
Gfive Guru,575
Callbar M-B312E Duos,499
Asus Zenfone 3 Deluxe 256 GB,60000
Doogee T5,44728
Asus Zenfone 2 Deluxe 128GB,21999
HTC 10 Lifestyle,21350
BlackBerry Bold 3 9780,20201
LG Nexus 4,19000
Asus Zenfone 2 Laser ZE601KL,17999
HTC Desire 826 (GSM+CDMA),14444
Samsung Galaxy S Advance I9070,13572
HTC Desire 626s,12520
Smartron srt.phone 32GB,10999
Sony Xperia J,10490
Samsung Galaxy Core,9999
Lenovo P70,9999
Micromax Canvas Doodle 3 A102 (8 GB),9990
HTC Desire 728G dual SIM,9950
Comio S1 4G,8999
LG K10,8940
Micromax Canvas Doodle 4,7599
BlackBerry Pearl 3G 9105,7499
Lava X41 Plus,6999
Intex Aqua 4G Plus,6998
Micromax Canvas Juice 2,6542
Micromax Vdeo 4,5499
Micromax Unite 3 Q372,5499
Reach Allure Secure,4848
Panasonic T40,4838
Swipe Elite 3,4399
Intex Aqua Lions 2,4398
Micromax Bolt Supreme 4 Q352 Plus,4099
Micromax Canvas Blaze MT500,3985
Infocus M260,3900
Celkon Millennia Ufeel Q599,3449
Samsung Champ Deluxe Duos,3003
Swipe Elite Star,2799
Spice M-6110,1891
Intex Ultra 4000i,1749
Itel IT5233 Smartselfie,1639
Lava KKT Prime 2,1425
Micromax X970,1399
Itel IT5613,1396
Zen M72 Style,1349
Intex Ultra 2400 Plus,1291
Panasonic Gd25C,1260
Lava Arc Magic Plus,915
Zen Atom 101,795
Itel IT2180,790
Rocktel R3310,549
Forme N1,479
i KALL K71,449
Nokia Lumia 1520,33923
Lenovo Vibe Z2 Pro,29999
Nokia Lumia 930,24569
Asus ZenFone 2 Deluxe,22999
LG G3,22999
Samsung Galaxy Mega 6.3 i9200,21490
Lenovo S860,18748
Smartron tphone,15490
Doogee X7 Pro,14920
LG G4 Stylus,12999
Samsung Galaxy Grand Quattro,12000
Micromax Canvas Hue AQ5000,11839
LG G Pro Lite Dual,11299
Asus Zenfone 2 Laser ZE500KL,10499
Panasonic P55 Novo 8GB,10390
BlackBerry Curve 8520,9390
Gionee Pioneer P4,8999
Asus Zenfone 2 ZE600KL,8899
Micromax Bolt A069,8500
Panasonic Eluga Turbo,8489
Nokia E5,8231
Panasonic Eluga I3,7999
Lenovo A5000,7780
ZOPO Flash X Plus,7599
Meizu M3S 32GB,6990
Lenovo S660,6919
HTC Desire 326G,6639
Xolo Era X,6449
Nokia C5,6359
Panasonic Eluga I2 16GB,6099
Gionee Gpad G3 8GB,6000
Samsung Galaxy Win,5999
Xolo A500S,5999
Motorola ATRIX,5999
Comio C1 4G,5999
Samsung Galaxy Y S5360,5740
Sansui S74,5590
Sony Xperia E3,5499
Microsoft Lumia 435 Dual SIM,5121
Nokia Asha 502,4949
Karbonn Aura 4G,4799
Videocon Krypton 22,4790
jivi Prime 444,4499
Samsung REX 70 S3802,4022
Greenberry G5,3999
Zen Admire Swadesh,3799
Videocon V4005,3599
Panasonic T41 8GB,3499
Lava A68,3149
Gionee S96,2628
Fly Snap,2598
Ziox Astra NXT,2547
AIEK M5,1499
Intex Turbo S5,1431
Infocus F135,1399
Lava Spark One,1387
Samsung Guru E1160i,1361
Intex IN-Sturdy,1245
Infocus F229,1180
Infocus F130,1100
Micromax X701,1030
Micromax x707,1020
Kechaoda K166,1019
BSNL Champion Z1 Star,999
Intex Eco 205,925
Karbonn K45 Plus,842
Reach Champ FM,799
i KALL K35,729
M-Tech G77,679
Callbar M-B310E Duos,549
HTC One Mini,60000
Samsung Galaxy S3 I9300 32GB,37150
Kodak Ektra,28999
Sony Xperia ZL,26990
Nokia Lumia 925,23887
BlackBerry Curve 8310,20000
Doogee Y6 Max,19500
Sony Xperia ZR,19431
Motorola X Force 64GB,17199
Gionee Elife E5,16668
Micromax Canvas Magnus A117,15079
Ulefone S8 Pro,15071
LG Stylus 2 Plus 16GB,14990
Micromax Canvas XL A119,14212
YUHO U1,13900
Lenovo S930,13604
Infocus M810,10999
Nokia 515,10777
Lenovo K910L,9990
Nokia C6,9655
Intex Aqua Star HD,9000
Gionee Elife E6,8999
LG G3 Stylus,8999
Micromax Canvas Play 4G,8999
Infocus M535 Plus,8990
Hyve Pryme,8799
ZTE Blade A910,8499
Acer Liquid E700,8300
Samsung Galaxy Ace Duos S6802,7786
Panasonic Eluga Icon,6999
Micromax Canvas Fire 2 A104,6999
mi-TRiBE A-500,6970
Xolo Era 4G,6499
Fly F45Q,6310
LYF Wind 4,6200
Asus Zenfone C,5999
Panasonic Eluga Z,5999
Asus Zenfone Go 4.5,5950
Microsoft Lumia 532,5921
Intex Aqua Life III,5600
Nokia Lumia 630 Dual SIM,5534
Kara Mega 4,5499
Infocus M370i,5299
Hyve Storm,5249
Spice Mi-514,5000
Karbonn Titanium Vista 4G,4849
Gionee Pioneer P5 Mini,4699
Intex Aqua Amaze Plus,4199
Micromax Canvas Tube A118R,3999
ZOPO Color F1,3999
Reach Allure Ultra Curve,3950
Micromax Bolt Q327,3849
jivi Energy 3,3099
Swipe Konnect 5.1,2980
Swipe Konnect 5.1 Eco,2950
Samsung Metro E2252,2695
Itel it1409,2554
Karbonn A91 Storm,2499
Spice Mi-401,2490
Samsung C3011,2324
Ginger G5001 Star,2129
Nokia 107 Dual SIM,1749
Karbonn K4000,1599
Lava KKT Trio,1589
Yestel Q1520 Real,1530
Micromax X916,1499
Kechaoda K36,1420
Kechaoda K80,1417
Itel IT5612,1412
Intex Mega 2400,1395
Micromax X781,1349
Alcatel Tribe 3003G,1299
Micromax X715,1299
Sansui X70,1298
Kechaoda K92,1240
Itel IT5231,1200
Micromax X590,1190
MU Phone M230,1099
Kechaoda K101,1088
Intex Glory,1070
Intex Lions G2,899
Micromax X090,895
Micromax Joy F145,888
Kechaoda K117,825
Micromax Joy X1800,799
Videocon V1535w,799
Micromax X073,747
Reach Cogent Mini,747
Intex Eco 102 Plus,736
Celkon C108,699
Peace P4,542
Rocktel W8,529
Forme N8,479
i KALL K16,419
iSafe Challenger 2.0,39215
Sony Xperia M5,31687
Lenovo K900 32GB,25399
Samsung Galaxy Mega 2 8GB,24000
Nokia X7,20089
Sony Xperia SL,19990
Swipe Elite Max,12999
Intex Aqua Xtreme,11059
Gionee M2 8GB,10999
Lava V2,10750
BlackBerry Curve 3G 9300,10200
Meizu M2 Note,9999
HTC Desire 616,9891
Lenovo A6000 Shot,9749
Huawei Honor 4C,9499
Philips I908,8999
Micromax A110 Canvas 2,8995
Huawei G620S,8769
HTC One SV,8723
Panasonic P55,8190
Lenovo A526,7890
LG L Fino D295,7699
Micromax Canvas 2 Colors A120,7650
Samsung Galaxy Y Duos S6102,7500
Micromax Canvas Nitro A311,7249
Samsung Galaxy Ace S5830,7099
IBall Andi HD6,6999
Micromax Canvas Unite 2 A106 (8GB),6500
Onida A Plus,6449
Nokia Asha 311,6400
ZOPO Color X5.5 4G 3GB RAM,6249
Micromax Canvas Xpress 2,6199
jivi Grand 3000,6099
Kult 10,5999
Panasonic Eluga I2 Activ,5999
Intex Elyt-e1,5800
YU Yunique,5645
Intex Aqua Craze 2,5399
Nokia X2,5289
Micromax Canvas Spark 2 Plus,5150
Lava Iris X5,4999
Good One Selfie 5,4900
Gionee Pioneer P2M,4777
Micromax Bolt,4500
Micromax Canvas Selfie 4,4499
Videocon Infinium Z45Q star,4444
Samsung Star 3 Duos S5222,4277
Samsung Corby TXT B3210,4108
Lemon Ocean 102,3959
ZTE Blade L2,3900
DataWind MoreGmax 4G5,3900
Karbonn A40,3490
Zen Admire Neo Plus,3299
M-Horse S15,2995
Tashan TS-841,2980
IBall Aasaan 3,2585
Micromax Bolt S301,2399
Microkey E12,2199
TYMES Y4 DT,1999
Zen Grand 101,1853
Karbonn K885 Metal,1449
Intex Turbo Selfie Plus,1395
Celkon C2233,1248
Micromax X730,1145
MU Phone M360,999
Gfive A98,969
Micromax X595,933
Chilli K188,894
Intex Eco Selfie,874
Reach Champ I,849
Peace Diamond,749
BSNL Champion Pro SQ181,720
BSNL Champion X1 Star,699
Melbon MB-607,449
Peace P1,449
CAT S60,54999
HTC One,35499
LG Optimus 3D P920,33199
Ulefone T1,28600
Micromax Canvas Doodle 2 A240,22999
Sony Xperia SP,21490
Nextbit Robin,20999
BlackBerry Torch 9810,20093
Asus Zenfone 2 ZE551ML (4GB RAM 16GB ROM..,16999
HTC Desire 816G Plus Octa Core,16751
ZTE Blade S6,14999
Lenovo P780,14100
Gionee M2,13999
Doogee DOOGEE Titans2 DG700,12590
Motorola Moto G2,12499
Sony Xperia M2 Aqua,12390
Micromax Canvas Turbo A250,11999
HTC Butterfly 2,11990
Micromax Canvas Elanza 2 A121,11500
Lenovo S820,10595
Asus ZenFone 2 ZE500KL 16GB,9799
LG Spirit,8950
Lenovo S580,8500
Karbonn Titanium Octane,8499
Huawei Ascend G6,8299
Nokia E72,7999
Hyve Buzz,7999
Infocus M680,7790
Xolo Cube 5.0,7699
Karbonn Titanium S5 Plus,7499
Sansui S73,7499
Lenovo A680,7448
Obi Hornbill S551,6999
Micromax Canvas Hue 2,6999
Micromax Canvas Nitro 2,6799
Micromax Unite 4,6500
Panasonic Eluga Arc,6499
Lava X28,6422
Sony Xperia Tipo,6299
LYF Wind 5,6299
Asus Zenfone 4 A400CXG,6200
Panasonic P66 Mega,6199
Spice Stellar Mi-600,5999
Fitbit Flex Activity & Sleep Wristband,5999
Panasonic T45 4G,5900
LYF Flame 5,5894
Gionee Pioneer P4S,5790
ZOPO Color F2,5790
Lava X28 Plus,5749
Videocon Krypton 3 V50JG,5699
Nokia 301,5675
Karbonn Titanium S205,5650
Blu Life Mark L0030EE,5499
Onida i4G 1,5499
Xolo Win Q1000,5499
Huawei Ascend Y520,5490
Micromax Canvas Selfie 2,5430
Itel Wish A41 Plus,5400
Zen Admire Metal,5300
Nokia Asha 503,5299
ZOPO Color F5,5299
Asus Padfone Mini PF400CG,5299
Panasonic Eluga I,5299
ZTE Star 1,5111
Micromax Canvas Blaze 4G,4999
Micromax Canvas Fire 4G,4999
Micromax Canvas Fantabulet F666,4899
Celkon Diamond Pop Q4G,4888
Micromax Canvas Play,4799
Itel Wish A21,4695
Intex Aqua Speed,4599
Itel it 1516 plus,4506
Micromax Q336,4499
Zen Cinemax 3,4280
LG Optimus L5 Dual E615,4250
Intex Aqua Trend Lite,4190
BSNL Champion DM6513,4149
Gionee Pioneer P3,3999
Reach Allure Ultra,3990
Lava A82,3899
IBall Andi i9,3899
Micromax Bolt Q323,3655
Micromax Bolt Supreme 3,3499
Karbonn Fashion Eye,3499
Panasonic Love T35,3471
Micromax Canvas Fire A093,3399
Micromax Bolt Q326,3395
Good One U9,3394
Nokia Asha 205,3311
Samsung Rex 60,3243
Samsung Metro C3520,3159
Nokia 112,2859
Celkon Campus Pride,2789
Intex Aqua 3G Strong,2734
Lava A32,2660
Intex Aqua Joy,2494
Huawei Ascend Y220,2490
Nokia 114,2319
Panasonic GD31,2025
Samsung E2202,1956
Fox Mobiles Mini 1,1799
Zen M9 Metal,1799
Samsung Guru Dual 26 E1252,1748
Zen Grand 101,1614
Intex Ultra G3,1600
Fox Mobiles Gold Plus,1549
blackbear i7 Trio,1495
Karbonn K451 Plus,1399
Panasonic GD21,1390
Celkon C230,1390
Spice Power 5765,1380
Greenberry W1 Plus,1349
Itel it5622,1330
Kara K11,1315
Zen M72,1299
Lava Bond K15,1255
Karbonn K9 SPY,1205
I-Smart IS-204 Flip,1190
Micromax GC318,1148
Karbonn K7 Rock,1139
Lava KKT Trio X,1059
Aqua Glamour,1049
iSmart IS-201 Plus,1049
MU Phone M200,999
Reach Power 230,989
Micromax X570,980
Sansui Z40,949
Chilli C10,940
Chilli C08,899
Peace T1,875
Intex Eco 210,830
Zen x45,799
Aqua Neo Plus,799
Adcom 115,729
Aqua J3,719
Karbonn K1,708
i KALL K-40,699
jivi 12M,665
i KALL K23,599
Melbon Dude 3310,550
Rocktel w14,525
i KALL K12,419
Google Pixel C,61990
LG G Pro 2,42021
LG G Flex,35999
UMI Plus E,28400
Lenovo Vibe X,26999
Motorola Atrix 2,24990
Samsung Galaxy S2 Plus,22442
Huawei Honor 3X,18315
Huawei Ascend P6,16500
Samsung Omnia M,16039
LG Magna,15453
Doogee T5 Lite,14860
Micromax Canvas 2.2 A114,14500
Sony Xperia Miro,13990
Intex Aqua Ace,13900
Lava Xolo Q2000,13050
LG L90,12810
Panasonic P61,12491
Sony Xperia Go,12300
Tecno I5,11990
Meizu M1 Note,10999
Micromax Canvas Power A96,10999
Nokia Lumia 820,10044
Doogee Hitman,9999
Micromax Canvas Doodle A111,9875
Celkon Diamond Q4G Plus,9712
Gionee Elife E3,9700
Nokia Lumia 620,8999
Acer Liquid Jade,8999
IBall Slide Cuddle A4,8599
Asus Zenfone 5 Lite,8499
LG L80,8490
Philips Xenium W6610,8299
HTC Desire 516,8077
Lava Iris Alfa L,8000
Nokia X+,7999
Asus Zenfone Go,7855
Lava Iris X10,7599
Nokia Lumia 530 Dual SIM,7500
Intex Aqua Power HD 4G,7499
Intex Aqua Super,7499
Micromax Canvas A1,7446
Sony Xperia Neo L,7399
Samsung S5333 Wave333,7207
Intex Cloud Swift,7090
Nokia Asha 303,7030
Hitech Air A9,7000
Xolo 8X-1000,6999
Acer Liquid Z530,6999
Micromax Canvas Juice,6999
Micromax Canvas 4 Plus A315,6999
LG Optimus L7 II Dual P715,6999
Acer Liquid,6990
Intex Cloud String V2,6899
Intex Aqua Power Plus,6830
IBall Andi 5T COBALT 2,6750
Zen Cinemax 4G,6660
Micromax Canvas Juice 3,6499
Panasonic ELUGA A,6400
Intex Aqua Star 2 16 GB,6298
Micromax Vdeo 5,6199
Karbonn Quattro L51 HD,6000
Micromax Canvas Selfie,5999
Micromax Bolt Q381 Plus,5999
Micromax Canvas Amaze,5800
Lava A72,5699
Lava A71,5649
Lenovo A269i,5499
ZOPO Hero1,5444
Swipe Elite,5199
Panasonic T41,5199
Micromax Canvas Spark,5099
Micromax Canvas Fire 3,4994
Intel Aqua Y2 Ultra,4990
Micromax Bolt Q333,4900
Infocus Bingo 20,4899
Lava Iris Atom 3,4899
ZTE Q806T,4898
Good One Z7,4800
Intex Aqua Strong 5.1,4551
ZOPO ZP370,4444
Lava Iris Atom 2X,4400
Intex Aqua Costa,4345
Lava Flair Z1,4333
ZOPO Color E ZP350,4195
Fly F41S,4180
Spice Stellar Mi506,4149
Micromax Canvas Spark 2,4099
Zen Admire Swadesh Plus,3999
Onida i450,3999
Micromax Canvas Turbo Mini A200,3899
Xolo A550S IPS,3779
Zen Admire sxy,3740
IBall Andi 4L Pulse,3699
Philips E310 Senior Citizen Phone,3590
Intex Cloud Cube,3500
Idea Magna,3500
Celkon Millennium Vogue Q455,3500
Nokia Asha 201,3444
Itel it 1508 plus,3404
iSmart IS-59,3199
LG A290,3035
vBera VB X9,2999
M-Horse S2,2799
Ziox Quiq Sleek 4G,2799
ZTE Blade Buzz V815W,2599
Karbonn Alfa A91 Power,2590
Reach Cogent Plus,2499
Karbonn A18,2499
Intex Aqua R4 Plus,2298
Spice Stellar 362,2180
Karbonn A1 Plus,1999
Apple Tree T11,1999
Spice M-6112,1949
Intex Ultra 4000,1740
Lava KKT Quadra,1651
Micromax X791,1613
Hitech Pride 666 Plus,1599
Yestel Q5C,1578
Lava Metal 28,1500
Karbonn K110,1500
AIEK X6,1499
Forme S700,1499
Micromax X913,1430
Sansui X46,1390
Lemon Anmol 216,1370
Kechaoda K113,1290
Kechaoda K60,1229
Exmart X9,1199
Lava Captain K7,1198
Intex Eco NC,1155
Micromax X551,1149
Karbonn Kphone Mashaal,1133
MTS Rockstar M151 CDMA,1130
Kechaoda K118,1035
Philips E130,1027
Sansui R22,999
Kechaoda K6,999
Kechaoda K28,999
jivi N9003,992
Adcom 501,979
Micromax X071,975
i KALL K6300,949
Itel it5020,902
Lava KKT 9s,870
Celkon C107,850
Intex Eco 102e,849
IBall Prince 2,849
Lava Arc 105,832
Sansui Z13,824
Lemon Lemo 102,785
Celkon C327,750
Celkon C604,750
Forme F8 Plus,737
Videocon Dost 2 V1RA,734
Trio T4 Prime,699
Forme N9 Plus,655
Mido M66,625
Forme N5 Plus,599
Gfive U220 Plus,565
i KALL K33,555
Callbar C63,549
Melbon Dude 88,549
i KALL K31,549
Gfive Z2,525
Melbon Dude 02,449
i KALL K14,419
ZTE Blade A2,30877
HTC One Max,30100
HTC Desire 600C Dual SIM,24000
LG G2 4G,23115
Sony Xperia S,23000
HTC One X,22799
Sony Xperia Ion,21829
Ulefone Gemini,20479
mphone 7 Plus,19790
iNew V8,19100
Xolo Black (3GB RAM),16999
Micromax Canvas Gold A300,16990
Samsung Galaxy S5 Mini Duos,15999
Lenovo S90 Sisley,15777
TCL Pride T500L,15690
HTC Desire 500,14999
HTC Desire X,14569
Samsung Wave II S8530,14492
Doogee Y6 C,13980
Infocus M812,13348
Karbonn Titanium S4,13298
Karbonn Titanium S9,11999
HTC ChaCha,11773
Karbonn A20,11600
Samsung Galaxy S3 Mini VE,11490
TCL 562,10999
Haier Voyage V3,10099
Gionee GPad G3,10000
Huawei Fit Smart Fitness Watch,9999
LG Max,9999
Infocus M350,9650
Karbonn Titanium S19,9490
YUHO H1,9450
Nokia Lumia 510,9400
Nokia Lumia 638,8999
ZTE V5,8999
Samsung Galaxy S Plus I9001,8899
Micromax Canvas 2 Colors A120 (8 GB ROM),8350
Intex Aqua Star 5.0,8290
Intex Aqua Ace II,8218
Panasonic Eluga S Mini,8199
BlackBerry Curve 9380,8199
Gionee GPad G1,7999
Lava Iris X1,7999
Lava Iris X9,7999
Panasonic Eluga L2,7999
Lenovo A850,7990
Intex Aqua GenX,7499
Gionee Pioneer P2,7499
Celkon CLIQ,7244
Comio C2,7199
Panasonic P65 Flash,7099
BSNL Champion Trendy 531,7044
Lenovo Ideaphone S920,6999
Micromax Canvas Selfie Lens,6999
Lenovo A369i,6999
Philips X2566,6990
Asus Zenfone Go 5.0,6969
Videocon Videocon Cube 3,6690
Panasonic P71,6600
Videocon Krypton V50FG,6600
Itel it1518 Selfiepro,6500
YU Yunique Plus,6299
HTC Desire 210,6299
Sony Xperia Tipo Dual,6050
Micromax Canvas A93 Elanza,5999
Lenovo A800,5999
Lava Magnum X604,5999
IBall Andi Avonte 5,5999
LG Optimus L5 II E450,5990
Lava X38,5990
Intex Aqua Xtreme II,5950
Huawei G730,5841
Zen Admire Snap,5798
Intex Aqua Power 4G,5695
Ziox Astra Titan,5599
Micromax Bolt D321,5499
MTS Blaze 4,5499
LG Optimus Pro C660,5399
Lemon Ocean 11,5359
Celkon Diamond U 4G,5299
Panasonic Eluga S,5199
Zen Cinemax Click,5150
Onida i505,5100
Intex Aqua Raze,5084
jivi Prime 3000,5050
Phicomm Energy 653 4G,4999
Intex Aqua 4G Strong 8GB,4999
Micromax Canvas Blaze HD EG116,4999
Huawei Y600,4999
Intex Cloud Tread,4999
Xolo One 16 GB,4995
Obi Pelican,4990
Samsung Wave525 S5253,4990
Panasonic P66,4810
Micromax Bolt AD4500,4700
Swipe Elite 2,4666
Samsung REX 80,4613
Nokia Asha 309,4571
Intex Aqua Ring,4500
Micromax Bolt A064,4499
Intex Aqua Dream II,4499
M-Tech Turbo 4G,4441
Samsung Champ Neo Duos C3262,4425
Micromax Canvas A1 AQ4502,4399
Lava Iris Atom,4249
Good One Selfie,4100
Intex Aqua Lions 3G,4090
Gionee P1,4085
Lyf Flame 7S,4069
Trio V50DT,3999
Micromax Q66,3999
Kenxinda X6,3999
Nokia C2-01,3979
Hitech Amaze S2 4G,3939
AOC M601,3899
